player_name,player_class,total_raids_tracked,raids_present,raids_benched,raids_absent,last_raid_date,first_raid_date,zones_attended,attendance_rate_pct
Gadokan,Warrior,1,1,0,0,2021-09-03,2021-09-03,"[""Sanctum of Domination""]",100.0
Trapszo,Warrior,1,1,0,0,2021-03-28,2021-03-28,"[""Castle Nathria""]",100.0
Rendrag,Paladin,1,1,0,0,2022-08-24,2022-08-24,"[""Castle Nathria""]",100.0
Demoniumight,DemonHunter,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Anakrai,Evoker,1,1,0,0,2024-10-06,2024-10-06,"[""Nerub-ar Palace""]",100.0
Largopatas,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Rinaldi,Priest,1,1,0,0,2021-03-25,2021-03-25,"[""Castle Nathria""]",100.0
Lioxd,Mage,1,1,0,0,2025-03-09,2025-03-09,"[""Liberation of Undermine""]",100.0
Milkpower,Druid,1,1,0,0,2021-04-18,2021-04-18,"[""Castle Nathria""]",100.0
Leihonidass,Hunter,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Galieal,Hunter,1,1,0,0,2023-12-27,2023-12-27,"[""Amirdrassil, the Dream's Hope""]",100.0
Ollieyay,DeathKnight,71,71,0,0,2025-05-12,2023-09-25,"[""Nerub-ar Palace"",""Liberation of Undermine"",""Vault of the Incarnates"",""Aberrus, the Shadowed Crucible"",""Amirdrassil, the Dream's Hope""]",100.0
Swol,Rogue,1,1,0,0,2023-01-22,2023-01-22,"[""Vault of the Incarnates""]",100.0
Миссаденея,Mage,1,1,0,0,2025-03-23,2025-03-23,"[""Liberation of Undermine""]",100.0
Eludemage,Mage,31,31,0,0,2022-03-02,2021-08-02,"[""Castle Nathria"",""Sanctum of Domination"",""Sepulcher of the First Ones""]",100.0
Truidi,Druid,1,1,0,0,2021-04-18,2021-04-18,"[""Castle Nathria""]",100.0
Durexak,Monk,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Feilfarga,Hunter,2,2,0,0,2024-09-30,2024-09-15,"[""Nerub-ar Palace""]",100.0
Ironskín,DeathKnight,1,1,0,0,2021-02-07,2021-02-07,"[""Castle Nathria""]",100.0
Castielle,Mage,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Steffensen,DeathKnight,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Akitype,Druid,1,1,0,0,2024-11-24,2024-11-24,"[""Nerub-ar Palace""]",100.0
Djungelskog,Warlock,1,1,0,0,2024-10-27,2024-10-27,"[""Blackrock Depths""]",100.0
Dùn,Paladin,3,3,0,0,2021-03-21,2021-03-21,"[""Castle Nathria""]",100.0
Roulord,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Voidonomus,Priest,1,1,0,0,2021-08-15,2021-08-15,"[""Sanctum of Domination""]",100.0
Stealtmanste,Rogue,1,1,0,0,2021-09-15,2021-09-15,"[""Sanctum of Domination""]",100.0
Barfak,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Catshet,Druid,2,2,0,0,2021-04-04,2021-04-04,"[""Castle Nathria""]",100.0
Yanagami,DemonHunter,1,1,0,0,2025-03-25,2025-03-25,"[""Liberation of Undermine""]",100.0
Fluupòvó,Druid,1,1,0,0,2021-09-03,2021-09-03,"[""Sanctum of Domination""]",100.0
Jonnymagique,Mage,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Fistfilé,Monk,2,2,0,0,2021-02-21,2021-02-14,"[""Castle Nathria""]",100.0
Evergladem,Monk,1,1,0,0,2021-04-04,2021-04-04,"[""Castle Nathria""]",100.0
Trndrr,Priest,1,1,0,0,2025-06-18,2025-06-18,"[""Liberation of Undermine""]",100.0
Myhlla,Druid,1,1,0,0,2021-04-14,2021-04-14,"[""Castle Nathria""]",100.0
Krackead,Mage,21,21,0,0,2024-03-04,2023-11-15,"[""Amirdrassil, the Dream's Hope""]",100.0
Selthiel,Priest,5,5,0,0,2026-04-01,2026-03-18,"[""VS / DR / MQD""]",100.0
Firkapriest,Priest,1,1,0,0,2021-04-14,2021-04-14,"[""Castle Nathria""]",100.0
Brandonka,Paladin,2,2,0,0,2021-08-15,2021-08-15,"[""Sanctum of Domination""]",100.0
Mhelli,Rogue,1,1,0,0,2021-09-03,2021-09-03,"[""Sanctum of Domination""]",100.0
Thèlyssa,Hunter,1,1,0,0,2022-09-14,2022-09-14,"[""Castle Nathria""]",100.0
Kalekalkon,Warrior,1,1,0,0,2021-08-29,2021-08-29,"[""Sanctum of Domination""]",100.0
Fruitbar,DemonHunter,1,1,0,0,2024-01-24,2024-01-24,"[""Amirdrassil, the Dream's Hope""]",100.0
Oblah,Monk,1,1,0,0,2021-07-21,2021-07-21,"[""Sanctum of Domination""]",100.0
Хихилятор,Priest,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Yearnvoker,Evoker,18,18,0,0,2025-10-15,2025-08-13,"[""Manaforge Omega""]",100.0
Refas,DemonHunter,1,1,0,0,2024-10-30,2024-10-30,"[""Nerub-ar Palace""]",100.0
Oyder,Mage,37,37,0,0,2026-01-20,2025-09-03,"[""Manaforge Omega""]",100.0
Taxisgreat,Shaman,1,1,0,0,2025-05-18,2025-05-18,"[""Liberation of Undermine""]",100.0
Zandirion,Warrior,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Wanchan,Mage,90,90,0,0,2025-07-02,2021-04-04,"[""Castle Nathria"",""Liberation of Undermine"",""Nerub-ar Palace"",""Vault of the Incarnates""]",100.0
Sprutpess,Hunter,2,2,0,0,2022-08-17,2022-08-15,"[""Sepulcher of the First Ones"",""Sanctum of Domination""]",100.0
Uthiel,Paladin,1,1,0,0,2023-06-04,2023-06-04,"[""Aberrus, the Shadowed Crucible""]",100.0
Pippiw,Warrior,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Colyhunt,Priest,1,1,0,0,2021-03-25,2021-03-25,"[""Castle Nathria""]",100.0
Roamage,Mage,17,17,0,0,2022-09-12,2021-02-21,"[""Castle Nathria"",""Sepulcher of the First Ones"",""Sanctum of Domination""]",100.0
Aluron,Warlock,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Mêoow,Druid,18,18,0,0,2025-10-15,2025-04-02,"[""Manaforge Omega"",""Liberation of Undermine""]",100.0
Volpiná,Shaman,1,1,0,0,2024-10-23,2024-10-23,"[""Blackrock Depths""]",100.0
Norowar,Warrior,2,2,0,0,2021-09-12,2021-09-03,"[""Sanctum of Domination""]",100.0
Izzra,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Kiriichan,Evoker,1,1,0,0,2023-11-20,2023-11-20,"[""Amirdrassil, the Dream's Hope""]",100.0
Yuxja,Shaman,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Kubgnome,Warrior,1,1,0,0,2023-05-28,2023-05-28,"[""Aberrus, the Shadowed Crucible""]",100.0
Hexona,Hunter,1,1,0,0,2024-01-24,2024-01-24,"[""Amirdrassil, the Dream's Hope""]",100.0
Actá,Rogue,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Yearningsson,Monk,1,1,0,0,2025-03-16,2025-03-16,"[""Liberation of Undermine""]",100.0
Shadyplakton,Priest,1,1,0,0,2025-05-18,2025-05-18,"[""Liberation of Undermine""]",100.0
Twitteruser,Paladin,2,2,0,0,2021-03-21,2021-03-21,"[""Castle Nathria""]",100.0
Arolie,Paladin,6,6,0,0,2024-11-03,2024-09-15,"[""Nerub-ar Palace""]",100.0
Peeheal,Priest,1,1,0,0,2024-09-15,2024-09-15,"[""Nerub-ar Palace""]",100.0
Swanshot,Hunter,1,1,0,0,2024-05-15,2024-05-15,"[""Vault of the Incarnates""]",100.0
Delivery,Shaman,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Lennyster,Warrior,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Rizzleton,Shaman,44,44,0,0,2025-07-16,2024-11-20,"[""Liberation of Undermine"",""Nerub-ar Palace""]",100.0
Smileploxx,Hunter,13,13,0,0,2021-09-03,2021-02-07,"[""Castle Nathria"",""Sanctum of Domination""]",100.0
Koyaanis,Paladin,1,1,0,0,2025-06-18,2025-06-18,"[""Liberation of Undermine""]",100.0
Clempi,Unknown,1,1,0,0,2025-03-05,2025-03-05,"[""Liberation of Undermine""]",100.0
Pettsön,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Destinybro,Warlock,1,1,0,0,2024-01-24,2024-01-24,"[""Amirdrassil, the Dream's Hope""]",100.0
Twinxed,Monk,1,1,0,0,2021-03-25,2021-03-25,"[""Castle Nathria""]",100.0
Ventrus,Rogue,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Glizzyrider,Monk,5,5,0,0,2025-06-09,2024-10-30,"[""Nerub-ar Palace"",""Liberation of Undermine""]",100.0
Kanyebeast,Unknown,1,1,0,0,2025-03-05,2025-03-05,"[""Liberation of Undermine""]",100.0
Evereld,Priest,71,71,0,0,2026-01-20,2025-04-02,"[""Liberation of Undermine"",""Manaforge Omega""]",100.0
Roaviel,Paladin,3,3,0,0,2023-05-21,2021-08-29,"[""Aberrus, the Shadowed Crucible"",""Sanctum of Domination""]",100.0
Coddie,Priest,4,4,0,0,2024-08-19,2023-01-22,"[""Vault of the Incarnates"",""Aberrus, the Shadowed Crucible""]",100.0
Sasuqt,Shaman,1,1,0,0,2025-01-13,2025-01-13,"[""Nerub-ar Palace""]",100.0
Glizzard,DeathKnight,1,1,0,0,2025-12-15,2025-12-15,"[""Manaforge Omega""]",100.0
Agronak,DeathKnight,1,1,0,0,2024-01-24,2024-01-24,"[""Amirdrassil, the Dream's Hope""]",100.0
Fruitgum,Shaman,5,5,0,0,2024-11-24,2024-09-29,"[""Nerub-ar Palace""]",100.0
Enjxi,DeathKnight,21,21,0,0,2025-03-03,2024-12-16,"[""Nerub-ar Palace""]",100.0
Tabaismad,Priest,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Magicwingers,Evoker,228,228,0,0,2026-01-26,2023-01-22,"[""Blackrock Depths"",""Aberrus, the Shadowed Crucible"",""Manaforge Omega"",""Vault of the Incarnates"",""Amirdrassil, the Dream's Hope"",""Nerub-ar Palace"",""Liberation of Undermine""]",100.0
Larssonuid,Druid,24,24,0,0,2021-04-18,2021-02-07,"[""Castle Nathria""]",100.0
Cypdh,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Swana,Mage,1,1,0,0,2025-03-16,2025-03-16,"[""Liberation of Undermine""]",100.0
Wunslayer,Warrior,1,1,0,0,2024-09-25,2024-09-25,"[""Nerub-ar Palace""]",100.0
Coffeebeans,Shaman,5,5,0,0,2025-08-31,2024-10-30,"[""Nerub-ar Palace"",""Liberation of Undermine"",""Manaforge Omega""]",100.0
Azalyss,Mage,1,1,0,0,2021-09-03,2021-09-03,"[""Sanctum of Domination""]",100.0
Moomoos,Priest,1,1,0,0,2023-05-21,2023-05-21,"[""Aberrus, the Shadowed Crucible""]",100.0
Skinkemand,Warlock,1,1,0,0,2024-10-30,2024-10-30,"[""Nerub-ar Palace""]",100.0
Sigmarek,Druid,1,1,0,0,2021-04-04,2021-04-04,"[""Castle Nathria""]",100.0
Akrovatisa,DemonHunter,1,1,0,0,2021-04-14,2021-04-14,"[""Castle Nathria""]",100.0
Disorders,Warlock,41,41,0,0,2026-02-02,2025-08-13,"[""Manaforge Omega""]",100.0
Sonydl,Monk,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Zentree,Druid,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Ustyrligt,Warrior,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Ynuzya,DemonHunter,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Эурун,Priest,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Fuukano,Priest,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Aliafee,Druid,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Sacrëd,Paladin,1,1,0,0,2024-01-24,2024-01-24,"[""Amirdrassil, the Dream's Hope""]",100.0
Olesmash,Warrior,1,1,0,0,2025-12-17,2025-12-17,"[""Manaforge Omega""]",100.0
Mochî,Mage,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Shíva,Paladin,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Crustygems,Mage,1,1,0,0,2024-10-23,2024-10-23,"[""Blackrock Depths""]",100.0
Bubblesan,Paladin,1,1,0,0,2024-01-24,2024-01-24,"[""Amirdrassil, the Dream's Hope""]",100.0
Teerroo,Warrior,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Emêrys,Druid,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Solkarrow,Hunter,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Yolodu,Druid,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Cementstuck,Paladin,4,4,0,0,2024-04-29,2022-08-29,"[""Castle Nathria"",""Vault of the Incarnates"",""Aberrus, the Shadowed Crucible""]",100.0
Deea,Paladin,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Nieves,Evoker,95,95,0,0,2023-10-30,2022-12-14,"[""Vault of the Incarnates"",""Aberrus, the Shadowed Crucible""]",100.0
Fatbóy,Druid,3,3,0,0,2021-03-21,2021-03-21,"[""Castle Nathria""]",100.0
Borpaspin,Shaman,6,6,0,0,2025-02-17,2024-10-30,"[""Nerub-ar Palace""]",100.0
Portsmouth,Mage,39,39,0,0,2024-08-19,2022-03-02,"[""Vault of the Incarnates"",""Sepulcher of the First Ones"",""Amirdrassil, the Dream's Hope""]",100.0
Aktakniv,Rogue,1,1,0,0,2021-08-15,2021-08-15,"[""Sanctum of Domination""]",100.0
Kaitser,Druid,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Maurne,Shaman,1,1,0,0,2021-09-03,2021-09-03,"[""Sanctum of Domination""]",100.0
Picklty,DeathKnight,1,1,0,0,2025-03-09,2025-03-09,"[""Liberation of Undermine""]",100.0
Fíeldmedíc,Shaman,1,1,0,0,2025-03-25,2025-03-25,"[""Liberation of Undermine""]",100.0
Arádior,Priest,1,1,0,0,2025-03-23,2025-03-23,"[""Liberation of Undermine""]",100.0
Diesofcringe,Paladin,2,2,0,0,2025-05-18,2025-03-09,"[""Liberation of Undermine""]",100.0
Swannie,Hunter,8,8,0,0,2025-03-31,2025-03-05,"[""Liberation of Undermine""]",100.0
Urkraft,Hunter,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Descendents,Monk,1,1,0,0,2024-11-24,2024-11-24,"[""Nerub-ar Palace""]",100.0
Hartreit,Warrior,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Tjackisen,Rogue,4,4,0,0,2021-02-03,2021-01-25,"[""Castle Nathria""]",100.0
Fido,Warrior,1,1,0,0,2021-08-15,2021-08-15,"[""Sanctum of Domination""]",100.0
Exxem,Hunter,1,1,0,0,2025-05-25,2025-05-25,"[""Liberation of Undermine""]",100.0
Eloomie,Druid,11,11,0,0,2022-03-07,2021-07-07,"[""Sanctum of Domination"",""Sepulcher of the First Ones""]",100.0
Kaguedes,Druid,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Lalísa,Priest,1,1,0,0,2022-09-14,2022-09-14,"[""Castle Nathria""]",100.0
Frota,Warlock,1,1,0,0,2024-09-25,2024-09-25,"[""Nerub-ar Palace""]",100.0
Wavoldo,DemonHunter,2,2,0,0,2022-12-19,2022-12-18,"[""Vault of the Incarnates""]",100.0
Nizdh,DemonHunter,1,1,0,0,2022-02-07,2022-02-07,"[""Sanctum of Domination""]",100.0
Arüma,Priest,1,1,0,0,2024-10-30,2024-10-30,"[""Nerub-ar Palace""]",100.0
Thraxsp,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Swoltide,Shaman,1,1,0,0,2024-10-27,2024-10-27,"[""Blackrock Depths""]",100.0
Kasparfrog,Druid,2,2,0,0,2022-02-16,2022-01-26,"[""Sanctum of Domination""]",100.0
Анкиар,DeathKnight,1,1,0,0,2025-05-25,2025-05-25,"[""Liberation of Undermine""]",100.0
Aderie,DemonHunter,1,1,0,0,2021-09-12,2021-09-12,"[""Sanctum of Domination""]",100.0
Deloop,Shaman,2,2,0,0,2025-11-05,2025-11-05,"[""Manaforge Omega""]",100.0
Drainer,Warrior,2,2,0,0,2023-01-01,2023-01-01,"[""Vault of the Incarnates""]",100.0
Crypted,Priest,33,33,0,0,2021-04-07,2021-01-25,"[""Castle Nathria""]",100.0
Splaff,Shaman,1,1,0,0,2024-10-30,2024-10-30,"[""Nerub-ar Palace""]",100.0
Rosslock,Warlock,5,5,0,0,2022-02-25,2021-03-28,"[""Sanctum of Domination"",""Castle Nathria""]",100.0
Odizael,Warlock,39,39,0,0,2023-11-01,2023-05-15,"[""Aberrus, the Shadowed Crucible""]",100.0
Ricktion,Druid,1,1,0,0,2023-04-19,2023-04-19,"[""Vault of the Incarnates""]",100.0
Hungovered,Druid,1,1,0,0,2021-08-15,2021-08-15,"[""Sanctum of Domination""]",100.0
Tarazin,Hunter,1,1,0,0,2025-05-25,2025-05-25,"[""Liberation of Undermine""]",100.0
Alanori,Paladin,1,1,0,0,2023-04-19,2023-04-19,"[""Vault of the Incarnates""]",100.0
Консилери,Warlock,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Chihuahuá,Paladin,1,1,0,0,2025-06-18,2025-06-18,"[""Liberation of Undermine""]",100.0
Blems,Warlock,7,7,0,0,2023-07-05,2022-08-24,"[""Castle Nathria"",""Aberrus, the Shadowed Crucible"",""Sanctum of Domination""]",100.0
Malusihunter,DemonHunter,4,4,0,0,2024-01-07,2023-01-22,"[""Vault of the Incarnates"",""Aberrus, the Shadowed Crucible"",""Amirdrassil, the Dream's Hope""]",100.0
Slimster,Monk,1,1,0,0,2021-03-28,2021-03-28,"[""Castle Nathria""]",100.0
Nemothefish,Paladin,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Tresnjica,Mage,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Bluazknjiga,Mage,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Nirmfonte,Mage,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Dârêk,Mage,2,2,0,0,2021-02-07,2021-02-07,"[""Castle Nathria""]",100.0
Wandspiegel,DemonHunter,1,1,0,0,2021-02-07,2021-02-07,"[""Castle Nathria""]",100.0
Socialqs,Paladin,11,11,0,0,2025-09-14,2024-04-29,"[""Nerub-ar Palace"",""Aberrus, the Shadowed Crucible"",""Amirdrassil, the Dream's Hope"",""Liberation of Undermine"",""Vault of the Incarnates"",""Manaforge Omega""]",100.0
Kasbaar,Mage,5,5,0,0,2022-02-09,2021-12-01,"[""Sanctum of Domination""]",100.0
Tripelino,Shaman,1,1,0,0,2025-09-14,2025-09-14,"[""Manaforge Omega""]",100.0
Vahynman,Druid,1,1,0,0,2021-03-12,2021-03-12,"[""Castle Nathria""]",100.0
Spruutpess,Monk,2,2,0,0,2023-06-04,2023-05-28,"[""Aberrus, the Shadowed Crucible""]",100.0
Mynogan,Druid,1,1,0,0,2021-03-10,2021-03-10,"[""Castle Nathria""]",100.0
Cedrik,Paladin,1,1,0,0,2021-04-04,2021-04-04,"[""Castle Nathria""]",100.0
Blondexd,Paladin,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Vándal,Hunter,1,1,0,0,2025-12-01,2025-12-01,"[""Manaforge Omega""]",100.0
Shtoj,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Chepyy,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Fallingdust,Rogue,1,1,0,0,2024-08-19,2024-08-19,"[""Vault of the Incarnates""]",100.0
Budgetgoku,Paladin,57,57,0,0,2026-04-08,2023-12-10,"[""Nerub-ar Palace"",""Liberation of Undermine"",""Amirdrassil, the Dream's Hope"",""VS / DR / MQD"",""Manaforge Omega""]",100.0
Atisch,Monk,1,1,0,0,2021-02-07,2021-02-07,"[""Castle Nathria""]",100.0
Gødslayer,DeathKnight,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Melithra,DeathKnight,1,1,0,0,2023-12-27,2023-12-27,"[""Amirdrassil, the Dream's Hope""]",100.0
Elemartu,Shaman,1,1,0,0,2024-09-17,2024-09-17,"[""Nerub-ar Palace""]",100.0
Yearnknight,DeathKnight,1,1,0,0,2025-09-14,2025-09-14,"[""Manaforge Omega""]",100.0
Crekt,Rogue,1,1,0,0,2021-03-20,2021-03-20,"[""Castle Nathria""]",100.0
Yamukprenses,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Vikro,Hunter,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Alaski,Shaman,1,1,0,0,2025-03-16,2025-03-16,"[""Liberation of Undermine""]",100.0
Nøhunterrog,Unknown,1,1,0,0,2021-08-10,2021-08-10,"[""Sanctum of Domination""]",100.0
Solestealer,Warlock,1,1,0,0,2023-06-04,2023-06-04,"[""Aberrus, the Shadowed Crucible""]",100.0
Mirh,Warrior,1,1,0,0,2024-09-25,2024-09-25,"[""Nerub-ar Palace""]",100.0
Acala,Mage,1,1,0,0,2021-04-14,2021-04-14,"[""Castle Nathria""]",100.0
Estrogel,Evoker,5,5,0,0,2026-04-15,2026-04-01,"[""VS / DR / MQD""]",100.0
Zren,Hunter,9,9,0,0,2026-04-15,2026-03-18,"[""VS / DR / MQD""]",100.0
Typ,Warrior,8,8,0,0,2026-04-15,2026-03-23,"[""VS / DR / MQD""]",100.0
Bileplume,Rogue,6,6,0,0,2026-04-15,2022-12-18,"[""Vault of the Incarnates"",""Nerub-ar Palace"",""VS / DR / MQD""]",100.0
Dorathy,Warrior,19,19,0,0,2026-04-20,2023-05-21,"[""Aberrus, the Shadowed Crucible"",""Blackrock Depths"",""VS / DR / MQD""]",100.0
Lunasnow,Mage,10,10,0,0,2026-04-20,2026-03-18,"[""VS / DR / MQD""]",100.0
Midnight,Mage,12,12,0,0,2026-04-20,2026-01-26,"[""Manaforge Omega"",""VS / DR / MQD""]",100.0
Rivey,Monk,17,17,0,0,2026-04-20,2025-11-23,"[""Manaforge Omega"",""VS / DR / MQD""]",100.0
Imogen,Evoker,1,1,0,0,2026-04-20,2026-04-20,"[""VS / DR / MQD""]",100.0
Jadsrune,DeathKnight,12,12,0,0,2026-04-20,2026-02-02,"[""Manaforge Omega"",""VS / DR / MQD""]",100.0
Mleko,Priest,4,4,0,0,2026-04-20,2024-04-29,"[""VS / DR / MQD"",""Vault of the Incarnates""]",100.0
Yearning,Monk,120,120,0,0,2026-04-20,2024-01-10,"[""Amirdrassil, the Dream's Hope"",""Manaforge Omega"",""Aberrus, the Shadowed Crucible"",""Nerub-ar Palace"",""Vault of the Incarnates"",""Liberation of Undermine"",""VS / DR / MQD""]",100.0
Garsias,Shaman,56,56,0,0,2026-04-20,2025-08-13,"[""Manaforge Omega"",""VS / DR / MQD""]",100.0
Jumzo,Paladin,102,102,0,0,2026-04-20,2024-09-15,"[""Blackrock Depths"",""Nerub-ar Palace"",""Manaforge Omega"",""Liberation of Undermine"",""VS / DR / MQD""]",100.0
Jointsuckerr,Shaman,7,7,0,0,2026-04-20,2024-09-15,"[""VS / DR / MQD"",""Nerub-ar Palace""]",100.0
Yevie,Priest,28,28,0,0,2026-04-20,2021-02-07,"[""Liberation of Undermine"",""Castle Nathria"",""VS / DR / MQD""]",100.0
Lenus,DemonHunter,272,272,0,0,2026-04-20,2022-12-18,"[""Liberation of Undermine"",""Amirdrassil, the Dream's Hope"",""VS / DR / MQD"",""Nerub-ar Palace"",""Vault of the Incarnates"",""Manaforge Omega"",""Aberrus, the Shadowed Crucible"",""Blackrock Depths""]",100.0
Everrin,Evoker,11,11,0,0,2026-04-20,2026-03-18,"[""VS / DR / MQD""]",100.0
Hobbyalkis,Rogue,361,361,0,0,2026-04-20,2021-01-25,"[""VS / DR / MQD"",""Nerub-ar Palace"",""Vault of the Incarnates"",""Blackrock Depths"",""Sanctum of Domination"",""Castle Nathria"",""Liberation of Undermine"",""Aberrus, the Shadowed Crucible"",""Sepulcher of the First Ones"",""Manaforge Omega"",""Amirdrassil, the Dream's Hope""]",100.0
Bigboiples,Druid,261,261,0,0,2026-04-20,2022-09-12,"[""VS / DR / MQD"",""Manaforge Omega"",""Nerub-ar Palace"",""Blackrock Depths"",""Castle Nathria"",""Liberation of Undermine"",""Sepulcher of the First Ones"",""Vault of the Incarnates"",""Amirdrassil, the Dream's Hope"",""Aberrus, the Shadowed Crucible""]",100.0
Turbohot,Hunter,212,212,0,0,2026-04-20,2022-03-02,"[""Sanctum of Domination"",""Sepulcher of the First Ones"",""Vault of the Incarnates"",""Liberation of Undermine"",""Nerub-ar Palace"",""Manaforge Omega"",""Aberrus, the Shadowed Crucible"",""Amirdrassil, the Dream's Hope"",""VS / DR / MQD""]",100.0
Sebaheoung,Warlock,58,58,0,0,2026-04-20,2024-08-19,"[""Manaforge Omega"",""Liberation of Undermine"",""Nerub-ar Palace"",""Vault of the Incarnates"",""VS / DR / MQD""]",100.0
Karllia,DemonHunter,27,27,0,0,2026-04-20,2025-11-17,"[""Manaforge Omega"",""VS / DR / MQD""]",100.0
Megachomber,DeathKnight,11,11,0,0,2026-04-20,2026-03-18,"[""VS / DR / MQD""]",100.0
